Time,Fixed-Point-Operation,Edge,Label,Old Bound,New Bound,Occurred Due To,Clause-1,Clause-2
1,1,"('Pittsburgh_Steelers', 'Donald_Collins')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Carolyn_Hamilton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Howard_Burns')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Brian_Avery')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Kristen_Wickstrom')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Mildred_Lugo')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Mitchell_Joaquin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Emil_Wyble')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Adam_Hart')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Christine_Maung')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Carolyn_Haire')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Allen_Carey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Amy_Drumm')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Debra_Endsley')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Gloria_Zenker')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Jack_Shaw')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Bernadette_Mitchell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'David_Garcia')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Deborah_Monteros')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Al_Gonzalez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Susan_Lynch')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Allan_Perez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Donald_Green')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Phillip_Nguyen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Judy_Carter')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Luis_Ross')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Sharon_Cronin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Eugene_Mcbride')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Beatrice_Moore')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Mary_Cooper')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Adam_Killen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Bertha_Laud')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Ricardo_Blais')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Dee_Vargas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Martha_Lui')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Paul_Morales')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Adam_Zeger')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Kelley_Mullen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Douglas_Stayton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Edna_Epps')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Austin_Mcree')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Maria_Fisher')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Elizabeth_Marquez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Caroyln_Hennessey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Dawn_Sandoz')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Tim_Bradley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Jose_Valadez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Christina_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Maria_Long')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'James_Johnson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'Homer_Caston')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Pittsburgh_Steelers', 'David_Gordon')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Gary_Saylor')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Timothy_Morley')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Bradley_Young')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Gerald_Ramos')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Brenda_Brinson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Andrew_Rautio')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Bernardo_James')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Robert_Armstrong')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Amanda_Helfrich')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Judith_Mimnaugh')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Shawna_Hernandez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Dora_Peacock')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Michael_Milligan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Josef_Broberg')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'John_Arrington')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Karen_Casavez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Samantha_Tatum')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Kristy_Meeks')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Eunice_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Patricia_Logan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Gregoria_Cox')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Don_Cobb')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Jutta_Baker')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'John_Shriver')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Alexandria_Thomas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Terry_Her')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Melanie_Cirrincione')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Mark_Luttrell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Donald_Collins')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Carolyn_Hamilton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Howard_Burns')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Brian_Avery')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Kristen_Wickstrom')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Mildred_Lugo')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Mitchell_Joaquin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Emil_Wyble')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Adam_Hart')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Christine_Maung')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Carolyn_Haire')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Allen_Carey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Amy_Drumm')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Debra_Endsley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Gloria_Zenker')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Jack_Shaw')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Bernadette_Mitchell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'David_Garcia')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Deborah_Monteros')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Al_Gonzalez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Susan_Lynch')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Allan_Perez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Donald_Green')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Phillip_Nguyen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Judy_Carter')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Luis_Ross')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Sharon_Cronin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Eugene_Mcbride')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Beatrice_Moore')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Mary_Cooper')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Adam_Killen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Bertha_Laud')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Ricardo_Blais')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Dee_Vargas')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Martha_Lui')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Paul_Morales')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Adam_Zeger')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Kelley_Mullen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Douglas_Stayton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Edna_Epps')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Austin_Mcree')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Maria_Fisher')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Elizabeth_Marquez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Caroyln_Hennessey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Dawn_Sandoz')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Tim_Bradley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Jose_Valadez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Christina_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Maria_Long')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'James_Johnson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'Homer_Caston')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Baltamore_Ravens', 'David_Gordon')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Gary_Saylor')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Timothy_Morley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Bradley_Young')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Gerald_Ramos')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Brenda_Brinson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Andrew_Rautio')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Bernardo_James')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Robert_Armstrong')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Amanda_Helfrich')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Judith_Mimnaugh')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Shawna_Hernandez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Dora_Peacock')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Michael_Milligan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Josef_Broberg')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'John_Arrington')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Karen_Casavez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Samantha_Tatum')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Kristy_Meeks')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Eunice_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Patricia_Logan')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Gregoria_Cox')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Don_Cobb')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Jutta_Baker')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'John_Shriver')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Alexandria_Thomas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Terry_Her')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Melanie_Cirrincione')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Mark_Luttrell')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Donald_Collins')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Carolyn_Hamilton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Howard_Burns')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Brian_Avery')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Kristen_Wickstrom')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Mildred_Lugo')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Mitchell_Joaquin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Emil_Wyble')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Adam_Hart')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Christine_Maung')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Carolyn_Haire')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Allen_Carey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Amy_Drumm')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Debra_Endsley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Gloria_Zenker')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Jack_Shaw')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Bernadette_Mitchell')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'David_Garcia')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Deborah_Monteros')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Al_Gonzalez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Susan_Lynch')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Allan_Perez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Donald_Green')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Phillip_Nguyen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Judy_Carter')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Luis_Ross')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Sharon_Cronin')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Eugene_Mcbride')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Beatrice_Moore')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Mary_Cooper')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Adam_Killen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Bertha_Laud')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Ricardo_Blais')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Dee_Vargas')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Martha_Lui')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Paul_Morales')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Adam_Zeger')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Kelley_Mullen')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Douglas_Stayton')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Edna_Epps')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Austin_Mcree')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Maria_Fisher')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Elizabeth_Marquez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Caroyln_Hennessey')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Dawn_Sandoz')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Tim_Bradley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Jose_Valadez')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Christina_Jackson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Maria_Long')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'James_Johnson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'Homer_Caston')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Dallas_Cowboys', 'David_Gordon')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Gary_Saylor')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Timothy_Morley')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Bradley_Young')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Gerald_Ramos')",rostered,"[0.0,1.0]","[1.0,1.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Brenda_Brinson')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Andrew_Rautio')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
1,1,"('Chicago_Bears', 'Bernardo_James')",rostered,"[0.0,1.0]","[0.0,0.0]",rostered_fact,,
